    0.1823806831E+03   -0.8384830136E+04   -0.2637356223E-01    0.4418367962E-02   -0.3411327966E-01
    0.1823806831E+03   -0.8383546925E+04   -0.2637352828E-01    0.4418387142E-02   -0.3411327717E-01
    0.1823806831E+03   -0.8382263715E+04   -0.2637349498E-01    0.4418405961E-02   -0.3411327473E-01
    0.1823806831E+03   -0.8380980505E+04   -0.2637346232E-01    0.4418424418E-02   -0.3411327234E-01
    0.1823806831E+03   -0.8379697295E+04   -0.2637343030E-01    0.4418442512E-02   -0.3411326999E-01
    0.1823806831E+03   -0.8378414085E+04   -0.2637339892E-01    0.4418460245E-02   -0.3411326769E-01
    0.1823806831E+03   -0.8377130875E+04   -0.2637336818E-01    0.4418477616E-02   -0.3411326544E-01
    0.1823806831E+03   -0.8375847665E+04   -0.2637333808E-01    0.4418494626E-02   -0.3411326323E-01
    0.1823806831E+03   -0.8374564455E+04   -0.2637330862E-01    0.4418511273E-02   -0.3411326107E-01
    0.1823806831E+03   -0.8373281244E+04   -0.2637327980E-01    0.4418527558E-02   -0.3411325896E-01
    0.1823806831E+03   -0.8371998034E+04   -0.2637325162E-01    0.4418543482E-02   -0.3411325689E-01
    0.1823806831E+03   -0.8370714824E+04   -0.2637322408E-01    0.4418559043E-02   -0.3411325487E-01
    0.1823806831E+03   -0.8369431614E+04   -0.2637319718E-01    0.4418574243E-02   -0.3411325290E-01
    0.1823806831E+03   -0.8368148404E+04   -0.2637317093E-01    0.4418589081E-02   -0.3411325097E-01
    0.1823806831E+03   -0.8366865194E+04   -0.2637314531E-01    0.4418603557E-02   -0.3411324910E-01
    0.1823806831E+03   -0.8365581984E+04   -0.2637312033E-01    0.4418617671E-02   -0.3411324727E-01
    0.1823806831E+03   -0.8364298774E+04   -0.2637309600E-01    0.4418631423E-02   -0.3411324548E-01
    0.1823806831E+03   -0.8363015563E+04   -0.2637307230E-01    0.4418644813E-02   -0.3411324374E-01
    0.1823806831E+03   -0.8361732353E+04   -0.2637304924E-01    0.4418657841E-02   -0.3411324205E-01
    0.1823806831E+03   -0.8360449143E+04   -0.2637302683E-01    0.4418670508E-02   -0.3411324041E-01
    0.1823806831E+03   -0.8359165933E+04   -0.2637300505E-01    0.4418682812E-02   -0.3411323881E-01
    0.1823806831E+03   -0.8357882723E+04   -0.2637298392E-01    0.4418694755E-02   -0.3411323726E-01
    0.1823806831E+03   -0.8356599513E+04   -0.2637296343E-01    0.4418706335E-02   -0.3411323576E-01
    0.1823806831E+03   -0.8355316303E+04   -0.2637294357E-01    0.4418717554E-02   -0.3411323430E-01
    0.1823806831E+03   -0.8354033093E+04   -0.2637292436E-01    0.4418728411E-02   -0.3411323290E-01
    0.1823806831E+03   -0.8352749882E+04   -0.2637290579E-01    0.4418738906E-02   -0.3411323153E-01
    0.1823806831E+03   -0.8351466672E+04   -0.2637288786E-01    0.4418749039E-02   -0.3411323022E-01
    0.1823806831E+03   -0.8350183462E+04   -0.2637287057E-01    0.4418758811E-02   -0.3411322895E-01
    0.1823806831E+03   -0.8348900252E+04   -0.2637285391E-01    0.4418768220E-02   -0.3411322773E-01
    0.1823806831E+03   -0.8347617042E+04   -0.2637283790E-01    0.4418777267E-02   -0.3411322656E-01
    0.1823806831E+03   -0.8346333832E+04   -0.2637282253E-01    0.4418785953E-02   -0.3411322543E-01
    0.1823806831E+03   -0.8345050622E+04   -0.2637280780E-01    0.4418794277E-02   -0.3411322435E-01
    0.1823806831E+03   -0.8343767411E+04   -0.2637279371E-01    0.4418802238E-02   -0.3411322332E-01
    0.1823806831E+03   -0.8342484201E+04   -0.2637278027E-01    0.4418809838E-02   -0.3411322233E-01
    0.1823806831E+03   -0.8341200991E+04   -0.2637276746E-01    0.4418817076E-02   -0.3411322139E-01
    0.1823806831E+03   -0.8339917781E+04   -0.2637275529E-01    0.4418823952E-02   -0.3411322050E-01
    0.1823806831E+03   -0.8338634571E+04   -0.2637274376E-01    0.4418830466E-02   -0.3411321965E-01
    0.1823806831E+03   -0.8337351361E+04   -0.2637273287E-01    0.4418836619E-02   -0.3411321885E-01
    0.1823806831E+03   -0.8336068151E+04   -0.2637272263E-01    0.4418842409E-02   -0.3411321810E-01
    0.1823806831E+03   -0.8334784941E+04   -0.2637271302E-01    0.4418847837E-02   -0.3411321740E-01
    0.1823806831E+03   -0.8333501730E+04   -0.2637270406E-01    0.4418852904E-02   -0.3411321674E-01
    0.1823806831E+03   -0.8332218520E+04   -0.2637269573E-01    0.4418857609E-02   -0.3411321613E-01
    0.1823806831E+03   -0.8330935310E+04   -0.2637268804E-01    0.4418861951E-02   -0.3411321557E-01
    0.1823806831E+03   -0.8329652100E+04   -0.2637268100E-01    0.4418865932E-02   -0.3411321505E-01
    0.1823806831E+03   -0.8328368890E+04   -0.2637267460E-01    0.4418869551E-02   -0.3411321458E-01
    0.1823806831E+03   -0.8327085680E+04   -0.2637266883E-01    0.4418872808E-02   -0.3411321416E-01
    0.1823806831E+03   -0.8325802470E+04   -0.2637266371E-01    0.4418875704E-02   -0.3411321378E-01
    0.1823806831E+03   -0.8324519260E+04   -0.2637265923E-01    0.4418878237E-02   -0.3411321345E-01
    0.1823806831E+03   -0.8323236049E+04   -0.2637265538E-01    0.4418880408E-02   -0.3411321317E-01
    0.1823806831E+03   -0.8321952839E+04   -0.2637265218E-01    0.4418882218E-02   -0.3411321294E-01
    0.1823806831E+03   -0.8320669629E+04   -0.2637264962E-01    0.4418883665E-02   -0.3411321275E-01
    0.1823806831E+03   -0.8319386419E+04   -0.2637264770E-01    0.4418884751E-02   -0.3411321261E-01
    0.1823806831E+03   -0.8318103209E+04   -0.2637264642E-01    0.4418885475E-02   -0.3411321251E-01
    0.1823806831E+03   -0.8316819999E+04   -0.2637264578E-01    0.4418885837E-02   -0.3411321247E-01
    0.1823806831E+03   -0.8315536789E+04   -0.2637264578E-01    0.4418885837E-02   -0.3411321247E-01
    0.1823806831E+03   -0.8314253579E+04   -0.2637264642E-01    0.4418885475E-02   -0.3411321251E-01
    0.1823806831E+03   -0.8312970368E+04   -0.2637264770E-01    0.4418884751E-02   -0.3411321261E-01
    0.1823806831E+03   -0.8311687158E+04   -0.2637264962E-01    0.4418883665E-02   -0.3411321275E-01
    0.1823806831E+03   -0.8310403948E+04   -0.2637265218E-01    0.4418882218E-02   -0.3411321294E-01
    0.1823806831E+03   -0.8309120738E+04   -0.2637265538E-01    0.4418880408E-02   -0.3411321317E-01
    0.1823806831E+03   -0.8307837528E+04   -0.2637265923E-01    0.4418878237E-02   -0.3411321345E-01
    0.1823806831E+03   -0.8306554318E+04   -0.2637266371E-01    0.4418875704E-02   -0.3411321378E-01
    0.1823806831E+03   -0.8305271108E+04   -0.2637266883E-01    0.4418872808E-02   -0.3411321416E-01
    0.1823806831E+03   -0.8303987898E+04   -0.2637267460E-01    0.4418869551E-02   -0.3411321458E-01
    0.1823806831E+03   -0.8302704687E+04   -0.2637268100E-01    0.4418865932E-02   -0.3411321505E-01
    0.1823806831E+03   -0.8301421477E+04   -0.2637268804E-01    0.4418861951E-02   -0.3411321557E-01
    0.1823806831E+03   -0.8300138267E+04   -0.2637269573E-01    0.4418857609E-02   -0.3411321613E-01
    0.1823806831E+03   -0.8298855057E+04   -0.2637270406E-01    0.4418852904E-02   -0.3411321674E-01
    0.1823806831E+03   -0.8297571847E+04   -0.2637271302E-01    0.4418847837E-02   -0.3411321740E-01
    0.1823806831E+03   -0.8296288637E+04   -0.2637272263E-01    0.4418842409E-02   -0.3411321810E-01
    0.1823806831E+03   -0.8295005427E+04   -0.2637273287E-01    0.4418836619E-02   -0.3411321885E-01
    0.1823806831E+03   -0.8293722217E+04   -0.2637274376E-01    0.4418830466E-02   -0.3411321965E-01
    0.1823806831E+03   -0.8292439006E+04   -0.2637275529E-01    0.4418823952E-02   -0.3411322050E-01
    0.1823806831E+03   -0.8291155796E+04   -0.2637276746E-01    0.4418817076E-02   -0.3411322139E-01
    0.1823806831E+03   -0.8289872586E+04   -0.2637278027E-01    0.4418809838E-02   -0.3411322233E-01
    0.1823806831E+03   -0.8288589376E+04   -0.2637279371E-01    0.4418802238E-02   -0.3411322332E-01
    0.1823806831E+03   -0.8287306166E+04   -0.2637280780E-01    0.4418794277E-02   -0.3411322435E-01
    0.1823806831E+03   -0.8286022956E+04   -0.2637282253E-01    0.4418785953E-02   -0.3411322543E-01
    0.1823806831E+03   -0.8284739746E+04   -0.2637283790E-01    0.4418777267E-02   -0.3411322656E-01
    0.1823806831E+03   -0.8283456536E+04   -0.2637285391E-01    0.4418768220E-02   -0.3411322773E-01
    0.1823806831E+03   -0.8282173325E+04   -0.2637287057E-01    0.4418758811E-02   -0.3411322895E-01
    0.1823806831E+03   -0.8280890115E+04   -0.2637288786E-01    0.4418749039E-02   -0.3411323022E-01
    0.1823806831E+03   -0.8279606905E+04   -0.2637290579E-01    0.4418738906E-02   -0.3411323153E-01
    0.1823806831E+03   -0.8278323695E+04   -0.2637292436E-01    0.4418728411E-02   -0.3411323290E-01
    0.1823806831E+03   -0.8277040485E+04   -0.2637294357E-01    0.4418717554E-02   -0.3411323430E-01
    0.1823806831E+03   -0.8275757275E+04   -0.2637296343E-01    0.4418706335E-02   -0.3411323576E-01
    0.1823806831E+03   -0.8274474065E+04   -0.2637298392E-01    0.4418694755E-02   -0.3411323726E-01
    0.1823806831E+03   -0.8273190854E+04   -0.2637300505E-01    0.4418682812E-02   -0.3411323881E-01
    0.1823806831E+03   -0.8271907644E+04   -0.2637302683E-01    0.4418670508E-02   -0.3411324041E-01
    0.1823806831E+03   -0.8270624434E+04   -0.2637304924E-01    0.4418657841E-02   -0.3411324205E-01
    0.1823806831E+03   -0.8269341224E+04   -0.2637307230E-01    0.4418644813E-02   -0.3411324374E-01
    0.1823806831E+03   -0.8268058014E+04   -0.2637309600E-01    0.4418631423E-02   -0.3411324548E-01
    0.1823806831E+03   -0.8266774804E+04   -0.2637312033E-01    0.4418617671E-02   -0.3411324727E-01
    0.1823806831E+03   -0.8265491594E+04   -0.2637314531E-01    0.4418603557E-02   -0.3411324910E-01
    0.1823806831E+03   -0.8264208384E+04   -0.2637317093E-01    0.4418589081E-02   -0.3411325097E-01
    0.1823806831E+03   -0.8262925173E+04   -0.2637319718E-01    0.4418574243E-02   -0.3411325290E-01
    0.1823806831E+03   -0.8261641963E+04   -0.2637322408E-01    0.4418559043E-02   -0.3411325487E-01
    0.1823806831E+03   -0.8260358753E+04   -0.2637325162E-01    0.4418543482E-02   -0.3411325689E-01
    0.1823806831E+03   -0.8259075543E+04   -0.2637327980E-01    0.4418527558E-02   -0.3411325896E-01
    0.1823806831E+03   -0.8257792333E+04   -0.2637330862E-01    0.4418511273E-02   -0.3411326107E-01
    0.1823806831E+03   -0.8256509123E+04   -0.2637333808E-01    0.4418494626E-02   -0.3411326323E-01
    0.1823806831E+03   -0.8255225913E+04   -0.2637336818E-01    0.4418477616E-02   -0.3411326544E-01
    0.1823806831E+03   -0.8253942703E+04   -0.2637339892E-01    0.4418460245E-02   -0.3411326769E-01
    0.1823806831E+03   -0.8252659492E+04   -0.2637343030E-01    0.4418442512E-02   -0.3411326999E-01
    0.1823806831E+03   -0.8251376282E+04   -0.2637346232E-01    0.4418424418E-02   -0.3411327234E-01
    0.1823806831E+03   -0.8250093072E+04   -0.2637349498E-01    0.4418405961E-02   -0.3411327473E-01
    0.1823806831E+03   -0.8248809862E+04   -0.2637352828E-01    0.4418387142E-02   -0.3411327717E-01
    0.1823806831E+03   -0.8247526652E+04   -0.2637356223E-01    0.4418367962E-02   -0.3411327966E-01
    0.1823806831E+03   -0.8246243442E+04   -0.2637359681E-01    0.4418348419E-02   -0.3411328220E-01
    0.1823806831E+03   -0.8244960232E+04   -0.2637363203E-01    0.4418328515E-02   -0.3411328478E-01
    0.1823806831E+03   -0.8243677022E+04   -0.2637366790E-01    0.4418308249E-02   -0.3411328741E-01
    0.1823806831E+03   -0.8242393811E+04   -0.2637370440E-01    0.4418287621E-02   -0.3411329008E-01
    0.1823806831E+03   -0.8241110601E+04   -0.2637374155E-01    0.4418266631E-02   -0.3411329281E-01
    0.1823806831E+03   -0.8239827391E+04   -0.2637377933E-01    0.4418245279E-02   -0.3411329558E-01
    0.1823806831E+03   -0.8238544181E+04   -0.2637381776E-01    0.4418223565E-02   -0.3411329839E-01
    0.1823806831E+03   -0.8237260971E+04   -0.2637385682E-01    0.4418201490E-02   -0.3411330126E-01
    0.1823806831E+03   -0.8235977761E+04   -0.2637389653E-01    0.4418179052E-02   -0.3411330417E-01
    0.1823806831E+03   -0.8234694551E+04   -0.2637393688E-01    0.4418156253E-02   -0.3411330713E-01
    0.1823806831E+03   -0.8233411341E+04   -0.2637397786E-01    0.4418133091E-02   -0.3411331013E-01
    0.1823806831E+03   -0.8232128130E+04   -0.2637401949E-01    0.4418109568E-02   -0.3411331318E-01
    0.1823806831E+03   -0.8230844920E+04   -0.2637406176E-01    0.4418085683E-02   -0.3411331628E-01
    0.1823806831E+03   -0.8229561710E+04   -0.2637410467E-01    0.4418061436E-02   -0.3411331942E-01
    0.1823806831E+03   -0.8228278500E+04   -0.2637414822E-01    0.4418036827E-02   -0.3411332262E-01
    0.1823806831E+03   -0.8226995290E+04   -0.2637419241E-01    0.4418011857E-02   -0.3411332585E-01
    0.1823806831E+03   -0.8225712080E+04   -0.2637423724E-01    0.4417986524E-02   -0.3411332914E-01
    0.1823806831E+03   -0.8224428870E+04   -0.2637428271E-01    0.4417960829E-02   -0.3411333247E-01
    0.1823806831E+03   -0.8223145660E+04   -0.2637432882E-01    0.4417934773E-02   -0.3411333585E-01
    0.1823806831E+03   -0.8221862449E+04   -0.2637437557E-01    0.4417908355E-02   -0.3411333928E-01
    0.1823806831E+03   -0.8220579239E+04   -0.2637442296E-01    0.4417881574E-02   -0.3411334275E-01
    0.1823806831E+03   -0.8219296029E+04   -0.2637447099E-01    0.4417854432E-02   -0.3411334627E-01
    0.1823806831E+03   -0.8218012819E+04   -0.2637451967E-01    0.4417826928E-02   -0.3411334984E-01
    0.1823806831E+03   -0.8216729609E+04   -0.2637456898E-01    0.4417799063E-02   -0.3411335345E-01
    0.1823806831E+03   -0.8215446399E+04   -0.2637461893E-01    0.4417770835E-02   -0.3411335711E-01
    0.1823806831E+03   -0.8214163189E+04   -0.2637466953E-01    0.4417742245E-02   -0.3411336082E-01
    0.1823806831E+03   -0.8212879979E+04   -0.2637472076E-01    0.4417713294E-02   -0.3411336457E-01
    0.1823806831E+03   -0.8211596768E+04   -0.2637477264E-01    0.4417683980E-02   -0.3411336837E-01
    0.1823806831E+03   -0.8210313558E+04   -0.2637482515E-01    0.4417654305E-02   -0.3411337222E-01
    0.1823806831E+03   -0.8209030348E+04   -0.2637487831E-01    0.4417624268E-02   -0.3411337612E-01
    0.1823806831E+03   -0.8207747138E+04   -0.2637493210E-01    0.4417593869E-02   -0.3411338006E-01
    0.1823806831E+03   -0.8206463928E+04   -0.2637498654E-01    0.4417563108E-02   -0.3411338405E-01
    0.1823806831E+03   -0.8205180718E+04   -0.2637504162E-01    0.4417531985E-02   -0.3411338808E-01
    0.1823806831E+03   -0.8203897508E+04   -0.2637509733E-01    0.4417500500E-02   -0.3411339216E-01
    0.1823806831E+03   -0.8202614297E+04   -0.2637515369E-01    0.4417468654E-02   -0.3411339629E-01
    0.1823806831E+03   -0.8201331087E+04   -0.2637521069E-01    0.4417436445E-02   -0.3411340047E-01
    0.1823806831E+03   -0.8200047877E+04   -0.2637526833E-01    0.4417403875E-02   -0.3411340469E-01
    0.1823806831E+03   -0.8198764667E+04   -0.2637532661E-01    0.4417370943E-02   -0.3411340896E-01
    0.1823806831E+03   -0.8197481457E+04   -0.2637538553E-01    0.4417337649E-02   -0.3411341328E-01
    0.1823806831E+03   -0.8196198247E+04   -0.2637544509E-01    0.4417303993E-02   -0.3411341764E-01
    0.1823806831E+03   -0.8194915037E+04   -0.2637550529E-01    0.4417269975E-02   -0.3411342205E-01
    0.1823806831E+03   -0.8193631827E+04   -0.2637556613E-01    0.4417235595E-02   -0.3411342651E-01
    0.1823806831E+03   -0.8192348616E+04   -0.2637562761E-01    0.4417200853E-02   -0.3411343101E-01
    0.1823806831E+03   -0.8191065406E+04   -0.2637568973E-01    0.4417165750E-02   -0.3411343556E-01
    0.1823806831E+03   -0.8189782196E+04   -0.2637575250E-01    0.4417130285E-02   -0.3411344016E-01
    0.1823806831E+03   -0.8188498986E+04   -0.2637581590E-01    0.4417094457E-02   -0.3411344480E-01
    0.1824029346E+03   -0.8607436924E+04   -0.2641917392E-01    0.4385443863E-02   -0.3412071381E-01
    0.1824029346E+03   -0.8604550491E+04   -0.2641886805E-01    0.4385650059E-02   -0.3412066906E-01
    0.1824029346E+03   -0.8601664058E+04   -0.2641856527E-01    0.4385854173E-02   -0.3412062476E-01
    0.1824029346E+03   -0.8598777626E+04   -0.2641826558E-01    0.4386056204E-02   -0.3412058090E-01
    0.1824029346E+03   -0.8595891193E+04   -0.2641796898E-01    0.4386256153E-02   -0.3412053749E-01
    0.1824029346E+03   -0.8593004761E+04   -0.2641767547E-01    0.4386454019E-02   -0.3412049454E-01
    0.1824029346E+03   -0.8590118328E+04   -0.2641738505E-01    0.4386649802E-02   -0.3412045203E-01
    0.1824029346E+03   -0.8587231896E+04   -0.2641709772E-01    0.4386843503E-02   -0.3412040998E-01
    0.1824029346E+03   -0.8584345463E+04   -0.2641681349E-01    0.4387035121E-02   -0.3412036837E-01
    0.1824029346E+03   -0.8581459031E+04   -0.2641653234E-01    0.4387224656E-02   -0.3412032721E-01
    0.1824029346E+03   -0.8578572598E+04   -0.2641625428E-01    0.4387412109E-02   -0.3412028651E-01
    0.1824029346E+03   -0.8575686166E+04   -0.2641597931E-01    0.4387597479E-02   -0.3412024625E-01
    0.1824029346E+03   -0.8572799733E+04   -0.2641570743E-01    0.4387780766E-02   -0.3412020644E-01
    0.1824029346E+03   -0.8569913301E+04   -0.2641543864E-01    0.4387961971E-02   -0.3412016709E-01
    0.1824029346E+03   -0.8567026868E+04   -0.2641517294E-01    0.4388141093E-02   -0.3412012818E-01
    0.1824029346E+03   -0.8564140436E+04   -0.2641491032E-01    0.4388318132E-02   -0.3412008973E-01
    0.1824029346E+03   -0.8561254003E+04   -0.2641465080E-01    0.4388493089E-02   -0.3412005172E-01
    0.1824029346E+03   -0.8558367571E+04   -0.2641439437E-01    0.4388665963E-02   -0.3412001417E-01
    0.1824029346E+03   -0.8555481138E+04   -0.2641414103E-01    0.4388836754E-02   -0.3411997706E-01
    0.1824029346E+03   -0.8552594706E+04   -0.2641389078E-01    0.4389005463E-02   -0.3411994041E-01
    0.1824029346E+03   -0.8549708273E+04   -0.2641364362E-01    0.4389172089E-02   -0.3411990421E-01
    0.1824029346E+03   -0.8546821841E+04   -0.2641339955E-01    0.4389336632E-02   -0.3411986846E-01
    0.1824029346E+03   -0.8543935408E+04   -0.2641315856E-01    0.4389499093E-02   -0.3411983316E-01
    0.1824029346E+03   -0.8541048976E+04   -0.2641292067E-01    0.4389659470E-02   -0.3411979831E-01
    0.1824029346E+03   -0.8538162543E+04   -0.2641268587E-01    0.4389817765E-02   -0.3411976391E-01
    0.1824029346E+03   -0.8535276111E+04   -0.2641245415E-01    0.4389973978E-02   -0.3411972996E-01
    0.1824029346E+03   -0.8532389678E+04   -0.2641222553E-01    0.4390128107E-02   -0.3411969646E-01
    0.1824029346E+03   -0.8529503246E+04   -0.2641200000E-01    0.4390280154E-02   -0.3411966342E-01
    0.1824029346E+03   -0.8526616813E+04   -0.2641177755E-01    0.4390430118E-02   -0.3411963082E-01
    0.1824029346E+03   -0.8523730381E+04   -0.2641155820E-01    0.4390578000E-02   -0.3411959868E-01
    0.1824029346E+03   -0.8520843948E+04   -0.2641134193E-01    0.4390723798E-02   -0.3411956699E-01
    0.1824029346E+03   -0.8517957516E+04   -0.2641112876E-01    0.4390867514E-02   -0.3411953575E-01
    0.1824029346E+03   -0.8515071083E+04   -0.2641091867E-01    0.4391009147E-02   -0.3411950496E-01
    0.1824029346E+03   -0.8512184651E+04   -0.2641071168E-01    0.4391148698E-02   -0.3411947462E-01
    0.1824029346E+03   -0.8509298218E+04   -0.2641050777E-01    0.4391286165E-02   -0.3411944474E-01
    0.1824029346E+03   -0.8506411786E+04   -0.2641030695E-01    0.4391421550E-02   -0.3411941530E-01
    0.1824029346E+03   -0.8503525353E+04   -0.2641010923E-01    0.4391554852E-02   -0.3411938632E-01
    0.1824029346E+03   -0.8500638920E+04   -0.2640991459E-01    0.4391686071E-02   -0.3411935779E-01
    0.1824029346E+03   -0.8497752488E+04   -0.2640972304E-01    0.4391815208E-02   -0.3411932971E-01
    0.1824029346E+03   -0.8494866055E+04   -0.2640953458E-01    0.4391942262E-02   -0.3411930208E-01
    0.1824029346E+03   -0.8491979623E+04   -0.2640934922E-01    0.4392067233E-02   -0.3411927491E-01
    0.1824029346E+03   -0.8489093190E+04   -0.2640916694E-01    0.4392190121E-02   -0.3411924818E-01
    0.1824029346E+03   -0.8486206758E+04   -0.2640898775E-01    0.4392310926E-02   -0.3411922191E-01
    0.1824029346E+03   -0.8483320325E+04   -0.2640881165E-01    0.4392429649E-02   -0.3411919609E-01
    0.1824029346E+03   -0.8480433893E+04   -0.2640863864E-01    0.4392546289E-02   -0.3411917073E-01
    0.1824029346E+03   -0.8477547460E+04   -0.2640846872E-01    0.4392660846E-02   -0.3411914581E-01
    0.1824029346E+03   -0.8474661028E+04   -0.2640830189E-01    0.4392773320E-02   -0.3411912135E-01
    0.1824029346E+03   -0.8471774595E+04   -0.2640813814E-01    0.4392883711E-02   -0.3411909734E-01
    0.1824029346E+03   -0.8468888163E+04   -0.2640797749E-01    0.4392992020E-02   -0.3411907378E-01
    0.1824029346E+03   -0.8466001730E+04   -0.2640781993E-01    0.4393098246E-02   -0.3411905067E-01
    0.1824029346E+03   -0.8463115298E+04   -0.2640766546E-01    0.4393202389E-02   -0.3411902802E-01
    0.1824029346E+03   -0.8460228865E+04   -0.2640751407E-01    0.4393304449E-02   -0.3411900582E-01
    0.1824029346E+03   -0.8457342433E+04   -0.2640736578E-01    0.4393404426E-02   -0.3411898407E-01
    0.1824029346E+03   -0.8454456000E+04   -0.2640722058E-01    0.4393502321E-02   -0.3411896277E-01
    0.1824029346E+03   -0.8451569568E+04   -0.2640707846E-01    0.4393598132E-02   -0.3411894193E-01
    0.1824029346E+03   -0.8448683135E+04   -0.2640693944E-01    0.4393691861E-02   -0.3411892154E-01
    0.1824029346E+03   -0.8445796703E+04   -0.2640680350E-01    0.4393783507E-02   -0.3411890160E-01
    0.1824029346E+03   -0.8442910270E+04   -0.2640667065E-01    0.4393873070E-02   -0.3411888212E-01
    0.1824029346E+03   -0.8440023838E+04   -0.2640654090E-01    0.4393960551E-02   -0.3411886308E-01
