OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
T,incl,down_correlated,0,0.0,2.5,20,1000,0,1,(1.46004+212.125/(x*x)+0.000213896*x)*(1-(0.17297+0.00011942*x+-1.35081e-07*x*x))
T,incl,down_uncorrelated,0,0.0,2.5,20,1000,0,1,(1.46004+212.125/(x*x)+0.000213896*x)*(1-(0.106042))
T,incl,up,0,0.0,2.5,20,1000,0,1,(1.46004+212.125/(x*x)+0.000213896*x)*(1+(0.198014+0.000113797*x+-1.20831e-07*x*x))
T,incl,up_correlated,0,0.0,2.5,20,1000,0,1,(1.46004+212.125/(x*x)+0.000213896*x)*(1+(0.17297+0.00011942*x+-1.35081e-07*x*x))
T,incl,up_uncorrelated,0,0.0,2.5,20,1000,0,1,(1.46004+212.125/(x*x)+0.000213896*x)*(1+(0.106042))
L,comb,central,4,0.0,2.5,20,1000,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)
L,comb,central,5,0.0,2.5,20,1000,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)
L,comb,down,4,0.0,2.5,20,30,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.043549790978431702
L,comb,down,4,0.0,2.5,30,50,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.020223654806613922
L,comb,down,4,0.0,2.5,50,70,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.023361712694168091
L,comb,down,4,0.0,2.5,70,100,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.024624831974506378
L,comb,down,4,0.0,2.5,100,140,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.02425885945558548
L,comb,down,4,0.0,2.5,140,200,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.024677451699972153
L,comb,down,4,0.0,2.5,200,300,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.071031235158443451
L,comb,down,4,0.0,2.5,300,600,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.14036135375499725
L,comb,down,4,0.0,2.5,600,1000,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.16106221079826355
L,comb,down,5,0.0,2.5,20,30,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.017419915646314621
L,comb,down,5,0.0,2.5,30,50,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0080894622951745987
L,comb,down,5,0.0,2.5,50,70,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0093446848914027214
L,comb,down,5,0.0,2.5,70,100,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0098499329760670662
L,comb,down,5,0.0,2.5,100,140,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0097035439684987068
L,comb,down,5,0.0,2.5,140,200,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.009870980866253376
L,comb,down,5,0.0,2.5,200,300,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.02841249480843544
L,comb,down,5,0.0,2.5,300,600,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.056144542992115021
L,comb,down,5,0.0,2.5,600,1000,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.064424887299537659
L,comb,down_correlated,4,0.0,2.5,100,140,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0157564148875
L,comb,down_correlated,4,0.0,2.5,70,100,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0187596579013
L,comb,down_correlated,4,0.0,2.5,200,300,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0637517362368
L,comb,down_correlated,4,0.0,2.5,300,600,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.129016468498
L,comb,down_correlated,4,0.0,2.5,140,200,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.011667595489
L,comb,down_correlated,4,0.0,2.5,50,70,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0201154252964
L,comb,down_correlated,4,0.0,2.5,20,30,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0359475208499
L,comb,down_correlated,4,0.0,2.5,600,1000,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.124781321626
L,comb,down_correlated,4,0.0,2.5,30,50,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0139556202187
L,comb,down_correlated,5,0.0,2.5,100,140,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.00630256635537
L,comb,down_correlated,5,0.0,2.5,70,100,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.00750386355033
L,comb,down_correlated,5,0.0,2.5,200,300,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0255006952386
L,comb,down_correlated,5,0.0,2.5,300,600,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0516065887032
L,comb,down_correlated,5,0.0,2.5,140,200,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.00466703889639
L,comb,down_correlated,5,0.0,2.5,50,70,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.00804617000809
L,comb,down_correlated,5,0.0,2.5,20,30,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0143790074873
L,comb,down_correlated,5,0.0,2.5,600,1000,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0499125325694
L,comb,down_correlated,5,0.0,2.5,30,50,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.00558224863013
L,comb,down_uncorrelated,4,0.0,2.5,100,140,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0184452609626
L,comb,down_uncorrelated,4,0.0,2.5,70,100,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0159517267153
L,comb,down_uncorrelated,4,0.0,2.5,200,300,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0313233538263
L,comb,down_uncorrelated,4,0.0,2.5,300,600,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0552816469031
L,comb,down_uncorrelated,4,0.0,2.5,140,200,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0217449727043
L,comb,down_uncorrelated,4,0.0,2.5,50,70,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0118802056022
L,comb,down_uncorrelated,4,0.0,2.5,20,30,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0245837352535
L,comb,down_uncorrelated,4,0.0,2.5,600,1000,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.101836425313
L,comb,down_uncorrelated,4,0.0,2.5,30,50,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0146368329241
L,comb,down_uncorrelated,5,0.0,2.5,100,140,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.00737810428801
L,comb,down_uncorrelated,5,0.0,2.5,70,100,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.00638069051522
L,comb,down_uncorrelated,5,0.0,2.5,200,300,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0125293417061
L,comb,down_uncorrelated,5,0.0,2.5,300,600,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0221126595012
L,comb,down_uncorrelated,5,0.0,2.5,140,200,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.00869798891707
L,comb,down_uncorrelated,5,0.0,2.5,50,70,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.00475208206163
L,comb,down_uncorrelated,5,0.0,2.5,20,30,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.00983349402829
L,comb,down_uncorrelated,5,0.0,2.5,600,1000,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0407345700366
L,comb,down_uncorrelated,5,0.0,2.5,30,50,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.00585473316697
L,comb,up,4,0.0,2.5,20,30,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.043549790978431702
L,comb,up,4,0.0,2.5,30,50,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.020223654806613922
L,comb,up,4,0.0,2.5,50,70,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.023361712694168091
L,comb,up,4,0.0,2.5,70,100,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.024624831974506378
L,comb,up,4,0.0,2.5,100,140,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.02425885945558548
L,comb,up,4,0.0,2.5,140,200,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.024677451699972153
L,comb,up,4,0.0,2.5,200,300,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.071031235158443451
L,comb,up,4,0.0,2.5,300,600,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.14036135375499725
L,comb,up,4,0.0,2.5,600,1000,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.16106221079826355
L,comb,up,5,0.0,2.5,20,30,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.017419915646314621
L,comb,up,5,0.0,2.5,30,50,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0080894622951745987
L,comb,up,5,0.0,2.5,50,70,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0093446848914027214
L,comb,up,5,0.0,2.5,70,100,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0098499329760670662
L,comb,up,5,0.0,2.5,100,140,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0097035439684987068
L,comb,up,5,0.0,2.5,140,200,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.009870980866253376
L,comb,up,5,0.0,2.5,200,300,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.02841249480843544
L,comb,up,5,0.0,2.5,300,600,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.056144542992115021
L,comb,up,5,0.0,2.5,600,1000,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.064424887299537659
L,comb,up_correlated,4,0.0,2.5,100,140,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0157564148875
L,comb,up_correlated,4,0.0,2.5,70,100,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0187596579013
L,comb,up_correlated,4,0.0,2.5,200,300,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0637517362368
L,comb,up_correlated,4,0.0,2.5,300,600,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.129016468498
L,comb,up_correlated,4,0.0,2.5,140,200,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.011667595489
L,comb,up_correlated,4,0.0,2.5,50,70,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0201154252964
L,comb,up_correlated,4,0.0,2.5,20,30,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0359475208499
L,comb,up_correlated,4,0.0,2.5,600,1000,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.124781321626
L,comb,up_correlated,4,0.0,2.5,30,50,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0139556202187
L,comb,up_correlated,5,0.0,2.5,100,140,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.00630256635537
L,comb,up_correlated,5,0.0,2.5,70,100,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.00750386355033
L,comb,up_correlated,5,0.0,2.5,200,300,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0255006952386
L,comb,up_correlated,5,0.0,2.5,300,600,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0516065887032
L,comb,up_correlated,5,0.0,2.5,140,200,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.00466703889639
L,comb,up_correlated,5,0.0,2.5,50,70,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.00804617000809
L,comb,up_correlated,5,0.0,2.5,20,30,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0143790074873
L,comb,up_correlated,5,0.0,2.5,600,1000,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0499125325694
L,comb,up_correlated,5,0.0,2.5,30,50,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.00558224863013
L,comb,up_uncorrelated,4,0.0,2.5,100,140,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0184452609626
L,comb,up_uncorrelated,4,0.0,2.5,70,100,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0159517267153
L,comb,up_uncorrelated,4,0.0,2.5,200,300,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0313233538263
L,comb,up_uncorrelated,4,0.0,2.5,300,600,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0552816469031
L,comb,up_uncorrelated,4,0.0,2.5,140,200,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0217449727043
L,comb,up_uncorrelated,4,0.0,2.5,50,70,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0118802056022
L,comb,up_uncorrelated,4,0.0,2.5,20,30,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0245837352535
L,comb,up_uncorrelated,4,0.0,2.5,600,1000,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.101836425313
L,comb,up_uncorrelated,4,0.0,2.5,30,50,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0146368329241
L,comb,up_uncorrelated,5,0.0,2.5,100,140,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.00737810428801
L,comb,up_uncorrelated,5,0.0,2.5,70,100,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.00638069051522
L,comb,up_uncorrelated,5,0.0,2.5,200,300,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0125293417061
L,comb,up_uncorrelated,5,0.0,2.5,300,600,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0221126595012
L,comb,up_uncorrelated,5,0.0,2.5,140,200,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.00869798891707
L,comb,up_uncorrelated,5,0.0,2.5,50,70,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.00475208206163
L,comb,up_uncorrelated,5,0.0,2.5,20,30,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.00983349402829
L,comb,up_uncorrelated,5,0.0,2.5,600,1000,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0407345700366
L,comb,up_uncorrelated,5,0.0,2.5,30,50,0,1,0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.00585473316697
L,mujets,central,4,0.0,2.5,20,1000,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)
L,mujets,central,5,0.0,2.5,20,1000,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)
L,mujets,down,4,0.0,2.5,20,30,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.045175395905971527
L,mujets,down,4,0.0,2.5,30,50,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.021249687299132347
L,mujets,down,4,0.0,2.5,50,70,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.025818251073360443
L,mujets,down,4,0.0,2.5,70,100,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.031317386776208878
L,mujets,down,4,0.0,2.5,100,140,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.049892473965883255
L,mujets,down,4,0.0,2.5,140,200,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.084458671510219574
L,mujets,down,4,0.0,2.5,200,300,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.085751265287399292
L,mujets,down,4,0.0,2.5,300,600,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.1421181708574295
L,mujets,down,4,0.0,2.5,600,1000,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.16112560033798218
L,mujets,down,5,0.0,2.5,20,30,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.018070157617330551
L,mujets,down,5,0.0,2.5,30,50,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0084998747333884239
L,mujets,down,5,0.0,2.5,50,70,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.010327300056815147
L,mujets,down,5,0.0,2.5,70,100,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.012526954524219036
L,mujets,down,5,0.0,2.5,100,140,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.019956989213824272
L,mujets,down,5,0.0,2.5,140,200,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.033783469349145889
L,mujets,down,5,0.0,2.5,200,300,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.034300506114959717
L,mujets,down,5,0.0,2.5,300,600,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.056847270578145981
L,mujets,down,5,0.0,2.5,600,1000,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.06445024162530899
L,mujets,down_correlated,4,0.0,2.5,100,140,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0468846838128
L,mujets,down_correlated,4,0.0,2.5,70,100,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0285849067571
L,mujets,down_correlated,4,0.0,2.5,200,300,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0745864558686
L,mujets,down_correlated,4,0.0,2.5,300,600,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.13062019832
L,mujets,down_correlated,4,0.0,2.5,140,200,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0806443461237
L,mujets,down_correlated,4,0.0,2.5,50,70,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0237021127922
L,mujets,down_correlated,4,0.0,2.5,20,30,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0383784197964
L,mujets,down_correlated,4,0.0,2.5,600,1000,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.126798668126
L,mujets,down_correlated,4,0.0,2.5,30,50,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0153669914229
L,mujets,down_correlated,5,0.0,2.5,100,140,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0187538731317
L,mujets,down_correlated,5,0.0,2.5,70,100,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.011433962418
L,mujets,down_correlated,5,0.0,2.5,200,300,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.029834582141
L,mujets,down_correlated,5,0.0,2.5,300,600,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0522480817478
L,mujets,down_correlated,5,0.0,2.5,140,200,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0322577393452
L,mujets,down_correlated,5,0.0,2.5,50,70,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.00948084467256
L,mujets,down_correlated,5,0.0,2.5,20,30,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0153513671681
L,mujets,down_correlated,5,0.0,2.5,600,1000,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.050719469783
L,mujets,down_correlated,5,0.0,2.5,30,50,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.00614679633436
L,mujets,down_uncorrelated,4,0.0,2.5,100,140,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0170612245225
L,mujets,down_uncorrelated,4,0.0,2.5,70,100,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0127938196086
L,mujets,down_uncorrelated,4,0.0,2.5,200,300,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0423100472625
L,mujets,down_uncorrelated,4,0.0,2.5,300,600,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0559994489148
L,mujets,down_uncorrelated,4,0.0,2.5,140,200,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0250949523124
L,mujets,down_uncorrelated,4,0.0,2.5,50,70,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0102367933296
L,mujets,down_uncorrelated,4,0.0,2.5,20,30,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0238309313539
L,mujets,down_uncorrelated,4,0.0,2.5,600,1000,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0994160794119
L,mujets,down_uncorrelated,4,0.0,2.5,30,50,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0146766748591
L,mujets,down_uncorrelated,5,0.0,2.5,100,140,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.00682448980069
L,mujets,down_uncorrelated,5,0.0,2.5,70,100,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.00511752802382
L,mujets,down_uncorrelated,5,0.0,2.5,200,300,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0169240192688
L,mujets,down_uncorrelated,5,0.0,2.5,300,600,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0223997795939
L,mujets,down_uncorrelated,5,0.0,2.5,140,200,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0100379805541
L,mujets,down_uncorrelated,5,0.0,2.5,50,70,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.00409471742105
L,mujets,down_uncorrelated,5,0.0,2.5,20,30,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.00953237233773
L,mujets,down_uncorrelated,5,0.0,2.5,600,1000,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0397664309499
L,mujets,down_uncorrelated,5,0.0,2.5,30,50,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0058706699198
L,mujets,up,4,0.0,2.5,20,30,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)+0.045175395905971527
L,mujets,up,4,0.0,2.5,30,50,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)+0.021249687299132347
L,mujets,up,4,0.0,2.5,50,70,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)+0.025818251073360443
L,mujets,up,4,0.0,2.5,70,100,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)+0.031317386776208878
L,mujets,up,4,0.0,2.5,100,140,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)+0.049892473965883255
L,mujets,up,4,0.0,2.5,140,200,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)+0.084458671510219574
L,mujets,up,4,0.0,2.5,200,300,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)+0.085751265287399292
L,mujets,up,4,0.0,2.5,300,600,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)+0.1421181708574295
L,mujets,up,4,0.0,2.5,600,1000,0,1,1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)+0.16112560033798218
