OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula 
L,comb,down,5,0.0,2.5,50.0,70.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.011801999993622303 
L,comb,down,5,0.0,2.5,70.0,100.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.013322356157004833 
L,comb,down,5,0.0,2.5,100.0,140.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.010293618775904179 
L,comb,down,5,0.0,2.5,140.0,200.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.011294279247522354 
L,comb,down,5,0.0,2.5,200.0,300.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.052412420511245728 
L,comb,down,5,0.0,2.5,300.0,600.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.058440234512090683 
L,comb,down,5,0.0,2.5,600.0,1000.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.079700320959091187 
L,comb,down_correlated,4,0.0,2.5,100.0,140.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.00697790957094 
L,comb,down_correlated,4,0.0,2.5,70.0,100.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.017363921222 
L,comb,down_correlated,4,0.0,2.5,200.0,300.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.108789320398 
L,comb,down_correlated,4,0.0,2.5,300.0,600.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.122529448147 
L,comb,down_correlated,4,0.0,2.5,140.0,200.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.00734846256959 
L,comb,down_correlated,4,0.0,2.5,50.0,70.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.0227284610153 
L,comb,down_correlated,4,0.0,2.5,20.0,30.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.0557487367307 
L,comb,down_correlated,4,0.0,2.5,600.0,1000.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.0941863129046 
L,comb,down_correlated,4,0.0,2.5,30.0,50.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.0170814708482 
L,comb,down_correlated,5,0.0,2.5,100.0,140.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.00279116385261 
L,comb,down_correlated,5,0.0,2.5,70.0,100.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.00694556843746 
L,comb,down_correlated,5,0.0,2.5,200.0,300.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.0435157279877 
L,comb,down_correlated,5,0.0,2.5,300.0,600.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.049011781447 
L,comb,down_correlated,5,0.0,2.5,140.0,200.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.00293938433789 
L,comb,down_correlated,5,0.0,2.5,50.0,70.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.00909138456969 
L,comb,down_correlated,5,0.0,2.5,20.0,30.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.0222994934054 
L,comb,down_correlated,5,0.0,2.5,600.0,1000.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.037674519624 
L,comb,down_correlated,5,0.0,2.5,30.0,50.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.00683258856187 
L,comb,down_uncorrelated,4,0.0,2.5,100.0,140.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.0247699399666 
L,comb,down_uncorrelated,4,0.0,2.5,70.0,100.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.0284214110426 
L,comb,down_uncorrelated,4,0.0,2.5,200.0,300.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.0730343766066 
L,comb,down_uncorrelated,4,0.0,2.5,300.0,600.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.0795733247731 
L,comb,down_uncorrelated,4,0.0,2.5,140.0,200.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.0272626988048 
L,comb,down_uncorrelated,4,0.0,2.5,50.0,70.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.018813879357 
L,comb,down_uncorrelated,4,0.0,2.5,20.0,30.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.0325743218612 
L,comb,down_uncorrelated,4,0.0,2.5,600.0,1000.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.175584226847 
L,comb,down_uncorrelated,4,0.0,2.5,30.0,50.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.011499266051 
L,comb,down_uncorrelated,5,0.0,2.5,100.0,140.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.00990797617334 
L,comb,down_uncorrelated,5,0.0,2.5,70.0,100.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.0113685642301 
L,comb,down_uncorrelated,5,0.0,2.5,200.0,300.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.0292137508982 
L,comb,down_uncorrelated,5,0.0,2.5,300.0,600.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.0318293306436 
L,comb,down_uncorrelated,5,0.0,2.5,140.0,200.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.0109050797079 
L,comb,down_uncorrelated,5,0.0,2.5,50.0,70.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.00752555183727 
L,comb,down_uncorrelated,5,0.0,2.5,20.0,30.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.0130297287317 
L,comb,down_uncorrelated,5,0.0,2.5,600.0,1000.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.0702336937095 
L,comb,down_uncorrelated,5,0.0,2.5,30.0,50.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))-0.00459970642331 
L,comb,up,4,0.0,2.5,20.0,30.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.06456785649061203 
L,comb,up,4,0.0,2.5,30.0,50.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.020591497421264648 
L,comb,up,4,0.0,2.5,50.0,70.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.02950499951839447 
L,comb,up,4,0.0,2.5,70.0,100.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.03330589085817337 
L,comb,up,4,0.0,2.5,100.0,140.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.025734046474099159 
L,comb,up,4,0.0,2.5,140.0,200.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.028235698118805885 
L,comb,up,4,0.0,2.5,200.0,300.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.13103105127811432 
L,comb,up,4,0.0,2.5,300.0,600.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.14610058069229126 
L,comb,up,4,0.0,2.5,600.0,1000.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.19925080239772797 
L,comb,up,5,0.0,2.5,20.0,30.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.025827141478657722 
L,comb,up,5,0.0,2.5,30.0,50.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.0082365991547703743 
L,comb,up,5,0.0,2.5,50.0,70.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.011801999993622303 
L,comb,up,5,0.0,2.5,70.0,100.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.013322356157004833 
L,comb,up,5,0.0,2.5,100.0,140.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.010293618775904179 
L,comb,up,5,0.0,2.5,140.0,200.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.011294279247522354 
L,comb,up,5,0.0,2.5,200.0,300.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.052412420511245728 
L,comb,up,5,0.0,2.5,300.0,600.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.058440234512090683 
L,comb,up,5,0.0,2.5,600.0,1000.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.079700320959091187 
L,comb,up_correlated,4,0.0,2.5,100.0,140.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.00697790957094 
L,comb,up_correlated,4,0.0,2.5,70.0,100.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.017363921222 
L,comb,up_correlated,4,0.0,2.5,200.0,300.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.108789320398 
L,comb,up_correlated,4,0.0,2.5,300.0,600.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.122529448147 
L,comb,up_correlated,4,0.0,2.5,140.0,200.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.00734846256959 
L,comb,up_correlated,4,0.0,2.5,50.0,70.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.0227284610153 
L,comb,up_correlated,4,0.0,2.5,20.0,30.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.0557487367307 
L,comb,up_correlated,4,0.0,2.5,600.0,1000.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.0941863129046 
L,comb,up_correlated,4,0.0,2.5,30.0,50.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.0170814708482 
L,comb,up_correlated,5,0.0,2.5,100.0,140.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.00279116385261 
L,comb,up_correlated,5,0.0,2.5,70.0,100.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.00694556843746 
L,comb,up_correlated,5,0.0,2.5,200.0,300.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.0435157279877 
L,comb,up_correlated,5,0.0,2.5,300.0,600.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.049011781447 
L,comb,up_correlated,5,0.0,2.5,140.0,200.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.00293938433789 
L,comb,up_correlated,5,0.0,2.5,50.0,70.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.00909138456969 
L,comb,up_correlated,5,0.0,2.5,20.0,30.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.0222994934054 
L,comb,up_correlated,5,0.0,2.5,600.0,1000.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.037674519624 
L,comb,up_correlated,5,0.0,2.5,30.0,50.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.00683258856187 
L,comb,up_uncorrelated,4,0.0,2.5,100.0,140.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.0247699399666 
L,comb,up_uncorrelated,4,0.0,2.5,70.0,100.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.0284214110426 
L,comb,up_uncorrelated,4,0.0,2.5,200.0,300.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.0730343766066 
L,comb,up_uncorrelated,4,0.0,2.5,300.0,600.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.0795733247731 
L,comb,up_uncorrelated,4,0.0,2.5,140.0,200.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.0272626988048 
L,comb,up_uncorrelated,4,0.0,2.5,50.0,70.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.018813879357 
L,comb,up_uncorrelated,4,0.0,2.5,20.0,30.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.0325743218612 
L,comb,up_uncorrelated,4,0.0,2.5,600.0,1000.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.175584226847 
L,comb,up_uncorrelated,4,0.0,2.5,30.0,50.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.011499266051 
L,comb,up_uncorrelated,5,0.0,2.5,100.0,140.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.00990797617334 
L,comb,up_uncorrelated,5,0.0,2.5,70.0,100.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.0113685642301 
L,comb,up_uncorrelated,5,0.0,2.5,200.0,300.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.0292137508982 
L,comb,up_uncorrelated,5,0.0,2.5,300.0,600.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.0318293306436 
L,comb,up_uncorrelated,5,0.0,2.5,140.0,200.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.0109050797079 
L,comb,up_uncorrelated,5,0.0,2.5,50.0,70.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.00752555183727 
L,comb,up_uncorrelated,5,0.0,2.5,20.0,30.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.0130297287317 
L,comb,up_uncorrelated,5,0.0,2.5,600.0,1000.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.0702336937095 
L,comb,up_uncorrelated,5,0.0,2.5,30.0,50.0,0.0,1.0,0.947601+0.000960685*log(x+19)*log(x+18)*(3-0.262649*log(x+18))+0.00459970642331 
L,mujets,central,4,0.0,2.5,20.0,1000.0,0.0,1.0,1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18)) 
L,mujets,central,5,0.0,2.5,20.0,1000.0,0.0,1.0,1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18)) 
L,mujets,down,4,0.0,2.5,20.0,30.0,0.0,1.0,1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.066913552582263947 
L,mujets,down,4,0.0,2.5,30.0,50.0,0.0,1.0,1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.02244526706635952 
L,mujets,down,4,0.0,2.5,50.0,70.0,0.0,1.0,1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.038194619119167328 
L,mujets,down,4,0.0,2.5,70.0,100.0,0.0,1.0,1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.076192915439605713 
L,mujets,down,4,0.0,2.5,100.0,140.0,0.0,1.0,1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.10599268972873688 
L,mujets,down,4,0.0,2.5,140.0,200.0,0.0,1.0,1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.15883654356002808 
L,mujets,down,4,0.0,2.5,200.0,300.0,0.0,1.0,1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.15170833468437195 
L,mujets,down,4,0.0,2.5,300.0,600.0,0.0,1.0,1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.17656399309635162 
L,mujets,down,4,0.0,2.5,600.0,1000.0,0.0,1.0,1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.2061038613319397 
L,mujets,down,5,0.0,2.5,20.0,30.0,0.0,1.0,1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.026765421032905579 
L,mujets,down,5,0.0,2.5,30.0,50.0,0.0,1.0,1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.0089781070128083229 
L,mujets,down,5,0.0,2.5,50.0,70.0,0.0,1.0,1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.015277847647666931 
L,mujets,down,5,0.0,2.5,70.0,100.0,0.0,1.0,1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.030477166175842285 
L,mujets,down,5,0.0,2.5,100.0,140.0,0.0,1.0,1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.042397074401378632 
L,mujets,down,5,0.0,2.5,140.0,200.0,0.0,1.0,1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.06353461742401123 
L,mujets,down,5,0.0,2.5,200.0,300.0,0.0,1.0,1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.06068333238363266 
L,mujets,down,5,0.0,2.5,300.0,600.0,0.0,1.0,1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.07062559574842453 
L,mujets,down,5,0.0,2.5,600.0,1000.0,0.0,1.0,1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.082441546022891998 
L,mujets,down_correlated,4,0.0,2.5,100.0,140.0,0.0,1.0,1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.0769513456209 
L,mujets,down_correlated,4,0.0,2.5,70.0,100.0,0.0,1.0,1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.0734483943026 
L,mujets,down_correlated,4,0.0,2.5,200.0,300.0,0.0,1.0,1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.11494414738 
L,mujets,down_correlated,4,0.0,2.5,300.0,600.0,0.0,1.0,1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.137453517359 
L,mujets,down_correlated,4,0.0,2.5,140.0,200.0,0.0,1.0,1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.14306143007 
L,mujets,down_correlated,4,0.0,2.5,50.0,70.0,0.0,1.0,1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.0358362618076 
L,mujets,down_correlated,4,0.0,2.5,20.0,30.0,0.0,1.0,1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.0580076426097 
L,mujets,down_correlated,4,0.0,2.5,600.0,1000.0,0.0,1.0,1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.0984559007668 
L,mujets,down_correlated,4,0.0,2.5,30.0,50.0,0.0,1.0,1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.0200378175324 
