OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
0,comb,down,0,0.0,2.5,70,100,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0098499329760670662"
0,comb,down,0,0.0,2.5,100,140,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0097035439684987068"
0,comb,down,0,0.0,2.5,140,200,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.009870980866253376"
0,comb,down,0,0.0,2.5,200,300,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.02841249480843544"
0,comb,down,0,0.0,2.5,300,600,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.056144542992115021"
0,comb,down,0,0.0,2.5,600,1000,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.064424887299537659"
0,comb,down_correlated,1,0.0,2.5,100,140,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0157564148875"
0,comb,down_correlated,1,0.0,2.5,70,100,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0187596579013"
0,comb,down_correlated,1,0.0,2.5,200,300,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0637517362368"
0,comb,down_correlated,1,0.0,2.5,300,600,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.129016468498"
0,comb,down_correlated,1,0.0,2.5,140,200,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.011667595489"
0,comb,down_correlated,1,0.0,2.5,50,70,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0201154252964"
0,comb,down_correlated,1,0.0,2.5,20,30,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0359475208499"
0,comb,down_correlated,1,0.0,2.5,600,1000,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.124781321626"
0,comb,down_correlated,1,0.0,2.5,30,50,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0139556202187"
0,comb,down_correlated,0,0.0,2.5,100,140,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.00630256635537"
0,comb,down_correlated,0,0.0,2.5,70,100,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.00750386355033"
0,comb,down_correlated,0,0.0,2.5,200,300,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0255006952386"
0,comb,down_correlated,0,0.0,2.5,300,600,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0516065887032"
0,comb,down_correlated,0,0.0,2.5,140,200,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.00466703889639"
0,comb,down_correlated,0,0.0,2.5,50,70,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.00804617000809"
0,comb,down_correlated,0,0.0,2.5,20,30,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0143790074873"
0,comb,down_correlated,0,0.0,2.5,600,1000,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0499125325694"
0,comb,down_correlated,0,0.0,2.5,30,50,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.00558224863013"
0,comb,down_uncorrelated,1,0.0,2.5,100,140,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0184452609626"
0,comb,down_uncorrelated,1,0.0,2.5,70,100,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0159517267153"
0,comb,down_uncorrelated,1,0.0,2.5,200,300,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0313233538263"
0,comb,down_uncorrelated,1,0.0,2.5,300,600,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0552816469031"
0,comb,down_uncorrelated,1,0.0,2.5,140,200,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0217449727043"
0,comb,down_uncorrelated,1,0.0,2.5,50,70,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0118802056022"
0,comb,down_uncorrelated,1,0.0,2.5,20,30,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0245837352535"
0,comb,down_uncorrelated,1,0.0,2.5,600,1000,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.101836425313"
0,comb,down_uncorrelated,1,0.0,2.5,30,50,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0146368329241"
0,comb,down_uncorrelated,0,0.0,2.5,100,140,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.00737810428801"
0,comb,down_uncorrelated,0,0.0,2.5,70,100,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.00638069051522"
0,comb,down_uncorrelated,0,0.0,2.5,200,300,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0125293417061"
0,comb,down_uncorrelated,0,0.0,2.5,300,600,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0221126595012"
0,comb,down_uncorrelated,0,0.0,2.5,140,200,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.00869798891707"
0,comb,down_uncorrelated,0,0.0,2.5,50,70,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.00475208206163"
0,comb,down_uncorrelated,0,0.0,2.5,20,30,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.00983349402829"
0,comb,down_uncorrelated,0,0.0,2.5,600,1000,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.0407345700366"
0,comb,down_uncorrelated,0,0.0,2.5,30,50,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)-0.00585473316697"
0,comb,up,1,0.0,2.5,20,30,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.043549790978431702"
0,comb,up,1,0.0,2.5,30,50,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.020223654806613922"
0,comb,up,1,0.0,2.5,50,70,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.023361712694168091"
0,comb,up,1,0.0,2.5,70,100,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.024624831974506378"
0,comb,up,1,0.0,2.5,100,140,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.02425885945558548"
0,comb,up,1,0.0,2.5,140,200,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.024677451699972153"
0,comb,up,1,0.0,2.5,200,300,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.071031235158443451"
0,comb,up,1,0.0,2.5,300,600,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.14036135375499725"
0,comb,up,1,0.0,2.5,600,1000,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.16106221079826355"
0,comb,up,0,0.0,2.5,20,30,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.017419915646314621"
0,comb,up,0,0.0,2.5,30,50,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0080894622951745987"
0,comb,up,0,0.0,2.5,50,70,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0093446848914027214"
0,comb,up,0,0.0,2.5,70,100,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0098499329760670662"
0,comb,up,0,0.0,2.5,100,140,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0097035439684987068"
0,comb,up,0,0.0,2.5,140,200,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.009870980866253376"
0,comb,up,0,0.0,2.5,200,300,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.02841249480843544"
0,comb,up,0,0.0,2.5,300,600,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.056144542992115021"
0,comb,up,0,0.0,2.5,600,1000,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.064424887299537659"
0,comb,up_correlated,1,0.0,2.5,100,140,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0157564148875"
0,comb,up_correlated,1,0.0,2.5,70,100,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0187596579013"
0,comb,up_correlated,1,0.0,2.5,200,300,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0637517362368"
0,comb,up_correlated,1,0.0,2.5,300,600,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.129016468498"
0,comb,up_correlated,1,0.0,2.5,140,200,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.011667595489"
0,comb,up_correlated,1,0.0,2.5,50,70,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0201154252964"
0,comb,up_correlated,1,0.0,2.5,20,30,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0359475208499"
0,comb,up_correlated,1,0.0,2.5,600,1000,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.124781321626"
0,comb,up_correlated,1,0.0,2.5,30,50,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0139556202187"
0,comb,up_correlated,0,0.0,2.5,100,140,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.00630256635537"
0,comb,up_correlated,0,0.0,2.5,70,100,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.00750386355033"
0,comb,up_correlated,0,0.0,2.5,200,300,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0255006952386"
0,comb,up_correlated,0,0.0,2.5,300,600,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0516065887032"
0,comb,up_correlated,0,0.0,2.5,140,200,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.00466703889639"
0,comb,up_correlated,0,0.0,2.5,50,70,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.00804617000809"
0,comb,up_correlated,0,0.0,2.5,20,30,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0143790074873"
0,comb,up_correlated,0,0.0,2.5,600,1000,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0499125325694"
0,comb,up_correlated,0,0.0,2.5,30,50,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.00558224863013"
0,comb,up_uncorrelated,1,0.0,2.5,100,140,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0184452609626"
0,comb,up_uncorrelated,1,0.0,2.5,70,100,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0159517267153"
0,comb,up_uncorrelated,1,0.0,2.5,200,300,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0313233538263"
0,comb,up_uncorrelated,1,0.0,2.5,300,600,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0552816469031"
0,comb,up_uncorrelated,1,0.0,2.5,140,200,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0217449727043"
0,comb,up_uncorrelated,1,0.0,2.5,50,70,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0118802056022"
0,comb,up_uncorrelated,1,0.0,2.5,20,30,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0245837352535"
0,comb,up_uncorrelated,1,0.0,2.5,600,1000,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.101836425313"
0,comb,up_uncorrelated,1,0.0,2.5,30,50,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0146368329241"
0,comb,up_uncorrelated,0,0.0,2.5,100,140,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.00737810428801"
0,comb,up_uncorrelated,0,0.0,2.5,70,100,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.00638069051522"
0,comb,up_uncorrelated,0,0.0,2.5,200,300,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0125293417061"
0,comb,up_uncorrelated,0,0.0,2.5,300,600,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0221126595012"
0,comb,up_uncorrelated,0,0.0,2.5,140,200,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.00869798891707"
0,comb,up_uncorrelated,0,0.0,2.5,50,70,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.00475208206163"
0,comb,up_uncorrelated,0,0.0,2.5,20,30,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.00983349402829"
0,comb,up_uncorrelated,0,0.0,2.5,600,1000,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.0407345700366"
0,comb,up_uncorrelated,0,0.0,2.5,30,50,0,1,"0.996232*(1.+-0.000388714*x)/(1.+-0.000371901*x)+0.00585473316697"
0,mujets,central,1,0.0,2.5,20,1000,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)"
0,mujets,central,0,0.0,2.5,20,1000,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)"
0,mujets,down,1,0.0,2.5,20,30,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.045175395905971527"
0,mujets,down,1,0.0,2.5,30,50,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.021249687299132347"
0,mujets,down,1,0.0,2.5,50,70,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.025818251073360443"
0,mujets,down,1,0.0,2.5,70,100,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.031317386776208878"
0,mujets,down,1,0.0,2.5,100,140,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.049892473965883255"
0,mujets,down,1,0.0,2.5,140,200,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.084458671510219574"
0,mujets,down,1,0.0,2.5,200,300,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.085751265287399292"
0,mujets,down,1,0.0,2.5,300,600,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.1421181708574295"
0,mujets,down,1,0.0,2.5,600,1000,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.16112560033798218"
0,mujets,down,0,0.0,2.5,20,30,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.018070157617330551"
0,mujets,down,0,0.0,2.5,30,50,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0084998747333884239"
0,mujets,down,0,0.0,2.5,50,70,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.010327300056815147"
0,mujets,down,0,0.0,2.5,70,100,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.012526954524219036"
0,mujets,down,0,0.0,2.5,100,140,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.019956989213824272"
0,mujets,down,0,0.0,2.5,140,200,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.033783469349145889"
0,mujets,down,0,0.0,2.5,200,300,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.034300506114959717"
0,mujets,down,0,0.0,2.5,300,600,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.056847270578145981"
0,mujets,down,0,0.0,2.5,600,1000,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.06445024162530899"
0,mujets,down_correlated,1,0.0,2.5,100,140,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0468846838128"
0,mujets,down_correlated,1,0.0,2.5,70,100,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0285849067571"
0,mujets,down_correlated,1,0.0,2.5,200,300,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0745864558686"
0,mujets,down_correlated,1,0.0,2.5,300,600,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.13062019832"
0,mujets,down_correlated,1,0.0,2.5,140,200,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0806443461237"
0,mujets,down_correlated,1,0.0,2.5,50,70,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0237021127922"
0,mujets,down_correlated,1,0.0,2.5,20,30,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0383784197964"
0,mujets,down_correlated,1,0.0,2.5,600,1000,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.126798668126"
0,mujets,down_correlated,1,0.0,2.5,30,50,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0153669914229"
0,mujets,down_correlated,0,0.0,2.5,100,140,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0187538731317"
0,mujets,down_correlated,0,0.0,2.5,70,100,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.011433962418"
0,mujets,down_correlated,0,0.0,2.5,200,300,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.029834582141"
0,mujets,down_correlated,0,0.0,2.5,300,600,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0522480817478"
0,mujets,down_correlated,0,0.0,2.5,140,200,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0322577393452"
0,mujets,down_correlated,0,0.0,2.5,50,70,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.00948084467256"
0,mujets,down_correlated,0,0.0,2.5,20,30,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0153513671681"
0,mujets,down_correlated,0,0.0,2.5,600,1000,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.050719469783"
0,mujets,down_correlated,0,0.0,2.5,30,50,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.00614679633436"
0,mujets,down_uncorrelated,1,0.0,2.5,100,140,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0170612245225"
0,mujets,down_uncorrelated,1,0.0,2.5,70,100,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0127938196086"
0,mujets,down_uncorrelated,1,0.0,2.5,200,300,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0423100472625"
0,mujets,down_uncorrelated,1,0.0,2.5,300,600,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0559994489148"
0,mujets,down_uncorrelated,1,0.0,2.5,140,200,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0250949523124"
0,mujets,down_uncorrelated,1,0.0,2.5,50,70,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0102367933296"
0,mujets,down_uncorrelated,1,0.0,2.5,20,30,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0238309313539"
0,mujets,down_uncorrelated,1,0.0,2.5,600,1000,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0994160794119"
0,mujets,down_uncorrelated,1,0.0,2.5,30,50,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0146766748591"
0,mujets,down_uncorrelated,0,0.0,2.5,100,140,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.00682448980069"
0,mujets,down_uncorrelated,0,0.0,2.5,70,100,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.00511752802382"
0,mujets,down_uncorrelated,0,0.0,2.5,200,300,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0169240192688"
0,mujets,down_uncorrelated,0,0.0,2.5,300,600,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0223997795939"
0,mujets,down_uncorrelated,0,0.0,2.5,140,200,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0100379805541"
0,mujets,down_uncorrelated,0,0.0,2.5,50,70,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.00409471742105"
0,mujets,down_uncorrelated,0,0.0,2.5,20,30,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.00953237233773"
0,mujets,down_uncorrelated,0,0.0,2.5,600,1000,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0397664309499"
0,mujets,down_uncorrelated,0,0.0,2.5,30,50,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)-0.0058706699198"
0,mujets,up,1,0.0,2.5,20,30,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)+0.045175395905971527"
0,mujets,up,1,0.0,2.5,30,50,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)+0.021249687299132347"
0,mujets,up,1,0.0,2.5,50,70,0,1,"1.01708*(1.+0.00602377*x)/(1.+0.00655895*x)+0.025818251073360443"
